"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","126","test_transfer_with_fraud_check_invalid_amount[chromium-10000.1-Transfer amount cannot exceed 10000]","src.tests.api","2026-07-15","passed","2026-07-15","TestTransferWithFraudCheck","transfer_with_fraud_check_test","",""
"","181","test_update_profile_bad_name[chromium-John Smith.]","src.tests.api","2026-07-15","passed","2026-07-15","TestUpdateProfile","update_profile_test","",""
"","109","test_create_invalid_user[chromium--5M^9hcoC3O-USER-username-Username cannot be blank]","src.tests.api","2026-07-15","passed","2026-07-15","TestCreateUser","create_user_test","",""
"","923","test_transfer_empty_form[webkit]","src.tests.ui","2026-07-15","passed","2026-07-15","TestTransfer","transfer_ui_test","",""
"","818","test_user_can_deposit[webkit]","src.tests.ui","2026-07-15","passed","2026-07-15","TestDeposit","deposit_ui_test","",""
"","133","test_transfer_with_fraud_check_manual_review[chromium]","src.tests.api","2026-07-15","passed","2026-07-15","TestTransferWithFraudCheck","transfer_with_fraud_check_test","",""
"","107","test_deposit_incorrect_balance[chromium-0-Invalid account or amount]","src.tests.api","2026-07-15","passed","2026-07-15","TestDeposit","deposit_test","",""
"","1663","test_transfer_invalid_amount[webkit-10000.01-\u274c Error: Transfer amount cannot exceed 10000]","src.tests.ui","2026-07-15","passed","2026-07-15","TestTransfer","transfer_ui_test","",""
"","1550","test_update_name_in_the_profile[firefox]","src.tests.ui","2026-07-15","passed","2026-07-15","TestEditProfile","edit_profile_ui_test","",""
"","1053","test_transfer_between_users[chromium]","src.tests.ui","2026-07-15","passed","2026-07-15","TestTransfer","transfer_ui_test","",""
"","103","test_account_not_selected_deposit[chromium]","src.tests.ui","2026-07-15","passed","2026-07-15","TestDeposit","deposit_ui_test","",""
"","598","test_deposit_incorrect_balance[firefox--1-\u274c Please enter a valid amount.]","src.tests.ui","2026-07-15","passed","2026-07-15","TestDeposit","deposit_ui_test","",""
"","735","test_admin_can_create_user[webkit]","src.tests.ui","2026-07-15","passed","2026-07-15","TestCreateUser","create_user_ui_test","",""
"","810","test_transfer_between_users[chromium-9999.99]","src.tests.api","2026-07-15","passed","2026-07-15","TestTransfer","transfer_test","",""
"","1629","test_update_profile_bad_name[firefox]","src.tests.ui","2026-07-15","passed","2026-07-15","TestEditProfile","edit_profile_ui_test","",""
"","1541","test_update_name_in_the_profile[webkit]","src.tests.ui","2026-07-15","passed","2026-07-15","TestEditProfile","edit_profile_ui_test","",""
"","554","test_user_can_deposit[chromium]","src.tests.ui","2026-07-15","passed","2026-07-15","TestDeposit","deposit_ui_test","",""
"","130","test_transfer_with_fraud_check_user_has_no_access_to_other_user_account[chromium]","src.tests.api","2026-07-15","passed","2026-07-15","TestTransferWithFraudCheck","transfer_with_fraud_check_test","",""
"","870","test_transfer_below_balance[chromium]","src.tests.ui","2026-07-15","passed","2026-07-15","TestTransfer","transfer_ui_test","",""
"","125","test_transfer_with_fraud_check_invalid_amount[chromium--0.01-Invalid accounts or amount]","src.tests.api","2026-07-15","passed","2026-07-15","TestTransferWithFraudCheck","transfer_with_fraud_check_test","",""
"","259","test_deposit_incorrect_balance[chromium-5000.1-\u274c Please deposit less or equal to 5000$.]","src.tests.ui","2026-07-15","passed","2026-07-15","TestDeposit","deposit_ui_test","",""
"","2237","test_admin_can_login_with_correct_data[webkit]","src.tests.ui","2026-07-15","passed","2026-07-15","TestLoginUser","login_user_ui_test","",""
"","403","test_user_can_login_with_correct_data[webkit]","src.tests.ui","2026-07-15","passed","2026-07-15","TestLoginUser","login_user_ui_test","",""
"","966","test_transfer_invalid_amount[webkit--1-\u274c Error: Invalid transfer: insufficient funds or invalid accounts]","src.tests.ui","2026-07-15","passed","2026-07-15","TestTransfer","transfer_ui_test","",""
"","284","test_admin_cannot_create_user_with_invalid_data[firefox-new_user_request0]","src.tests.ui","2026-07-15","passed","2026-07-15","TestCreateUser","create_user_ui_test","",""
"","172","test_update_profile_bad_name[chromium-1John Smith]","src.tests.api","2026-07-15","passed","2026-07-15","TestUpdateProfile","update_profile_test","",""
"","253","test_deposit_incorrect_balance[chromium--1-\u274c Please enter a valid amount.]","src.tests.ui","2026-07-15","passed","2026-07-15","TestDeposit","deposit_ui_test","",""
"","506","test_user_can_create_account[firefox]","src.tests.ui","2026-07-15","passed","2026-07-15","TestCreateAccount","create_account_ui_test","",""
"","655","test_transfer_between_one_users[chromium]","src.tests.api","2026-07-15","passed","2026-07-15","TestTransfer","transfer_test","",""
"","913","test_transfer_invalid_amount[chromium--1-\u274c Error: Invalid transfer: insufficient funds or invalid accounts]","src.tests.ui","2026-07-15","passed","2026-07-15","TestTransfer","transfer_ui_test","",""
"","230","test_deposit[chromium-4999.99]","src.tests.api","2026-07-15","passed","2026-07-15","TestDeposit","deposit_test","",""
"","1072","test_transfer_below_balance[firefox]","src.tests.ui","2026-07-15","passed","2026-07-15","TestTransfer","transfer_ui_test","",""
"","192","test_deposit[chromium-0.01]","src.tests.api","2026-07-15","passed","2026-07-15","TestDeposit","deposit_test","",""
"","165","test_transfer_with_fraud_check[chromium]","src.tests.api","2026-07-15","passed","2026-07-15","TestTransferWithFraudCheck","transfer_with_fraud_check_test","",""
"","172","test_update_profile_bad_name[chromium-John_Smith]","src.tests.api","2026-07-15","passed","2026-07-15","TestUpdateProfile","update_profile_test","",""
"","171","test_login_admin_user[chromium]","src.tests.api","2026-07-15","passed","2026-07-15","TestLoginUser","login_user_test","",""
"","419","test_transfer_empty_form[chromium]","src.tests.ui","2026-07-15","passed","2026-07-15","TestTransfer","transfer_ui_test","",""
"","193","test_create_valid_user[chromium]","src.tests.api","2026-07-15","passed","2026-07-15","TestCreateUser","create_user_test","",""
"","109","test_deposit_incorrect_balance[chromium--1-Invalid account or amount]","src.tests.api","2026-07-15","passed","2026-07-15","TestDeposit","deposit_test","",""
