"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","561","test_transfer_below_balance[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransfer","transfer_test","",""
"","395","test_transfer_empty_form[firefox]","src.tests.ui","2026-07-14","passed","2026-07-14","TestTransfer","transfer_ui_test","",""
"","103","test_create_account[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestCreateAccount","create_account_test","",""
"","343","test_deposit_incorrect_balance[firefox--1-\u274c Please enter a valid amount.]","src.tests.ui","2026-07-14","passed","2026-07-14","TestDeposit","deposit_ui_test","",""
"","121","test_account_not_selected_deposit[chromium]","src.tests.ui","2026-07-14","passed","2026-07-14","TestDeposit","deposit_ui_test","",""
"","654","test_user_can_deposit[firefox]","src.tests.ui","2026-07-14","passed","2026-07-14","TestDeposit","deposit_ui_test","",""
"","685","test_transfer_over_limit[chromium-10001]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransfer","transfer_test","",""
"","136","test_update_profile_bad_name[chromium-1John Smith]","src.tests.api","2026-07-14","passed","2026-07-14","TestUpdateProfile","update_profile_test","",""
"","691","test_transfer_between_users[chromium-9999.99]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransfer","transfer_test","",""
"","1507","test_update_profile_bad_name[webkit]","src.tests.ui","2026-07-14","passed","2026-07-14","TestEditProfile","edit_profile_ui_test","",""
"","228","test_deposit_incorrect_balance[chromium--1-\u274c Please enter a valid amount.]","src.tests.ui","2026-07-14","passed","2026-07-14","TestDeposit","deposit_ui_test","",""
"","135","test_update_profile_bad_name[chromium-John Smith.]","src.tests.api","2026-07-14","passed","2026-07-14","TestUpdateProfile","update_profile_test","",""
"","1456","test_update_name_in_the_profile[webkit]","src.tests.ui","2026-07-14","passed","2026-07-14","TestEditProfile","edit_profile_ui_test","",""
"","133","test_update_profile_bad_name[chromium-]","src.tests.api","2026-07-14","passed","2026-07-14","TestUpdateProfile","update_profile_test","",""
"","187","test_admin_cannot_create_user_with_invalid_data[firefox-new_user_request0]","src.tests.ui","2026-07-14","passed","2026-07-14","TestCreateUser","create_user_ui_test","",""
"","119","test_transfer_with_fraud_check[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransferWithFraudCheck","transfer_with_fraud_check_test","",""
"","545","test_transfer_below_minimum[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransfer","transfer_test","",""
"","332","test_deposit_incorrect_balance[firefox-5000.1-\u274c Please deposit less or equal to 5000$.]","src.tests.ui","2026-07-14","passed","2026-07-14","TestDeposit","deposit_ui_test","",""
"","91","test_transfer_with_fraud_check_invalid_amount[chromium--0.01-Invalid accounts or amount]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransferWithFraudCheck","transfer_with_fraud_check_test","",""
"","318","test_transfer_empty_form[chromium]","src.tests.ui","2026-07-14","passed","2026-07-14","TestTransfer","transfer_ui_test","",""
"","602","test_transfer_between_users[chromium-0.01]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransfer","transfer_test","",""
"","1422","test_update_name_in_the_profile[chromium]","src.tests.ui","2026-07-14","passed","2026-07-14","TestEditProfile","edit_profile_ui_test","",""
"","93","test_transfer_with_fraud_check_insufficient_funds[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransferWithFraudCheck","transfer_with_fraud_check_test","",""
"","475","test_deposit_another_user_id[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestDeposit","deposit_test","",""
"","79","test_deposit_non_exist_id[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestDeposit","deposit_test","",""
"","1529","test_update_profile_bad_name[firefox]","src.tests.ui","2026-07-14","passed","2026-07-14","TestEditProfile","edit_profile_ui_test","",""
"","1014","test_transfer_invalid_amount[webkit--1-\u274c Error: Invalid transfer: insufficient funds or invalid accounts]","src.tests.ui","2026-07-14","passed","2026-07-14","TestTransfer","transfer_ui_test","",""
"","466","test_admin_can_create_user[chromium]","src.tests.ui","2026-07-14","passed","2026-07-14","TestCreateUser","create_user_ui_test","",""
"","136","test_transfer_with_fraud_check_verification_required[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransferWithFraudCheck","transfer_with_fraud_check_test","",""
"","650","test_user_can_login_with_correct_data[webkit]","src.tests.ui","2026-07-14","passed","2026-07-14","TestLoginUser","login_user_ui_test","",""
"","536","test_admin_can_create_user[firefox]","src.tests.ui","2026-07-14","passed","2026-07-14","TestCreateUser","create_user_ui_test","",""
"","189","test_account_not_selected_deposit[webkit]","src.tests.ui","2026-07-14","passed","2026-07-14","TestDeposit","deposit_ui_test","",""
"","70","test_create_invalid_user[chromium-ahSBmVGPXNtMkGxu-J8v2@XFj8z-USER-username-Username must be between 3 and 15 characters]","src.tests.api","2026-07-14","passed","2026-07-14","TestCreateUser","create_user_test","",""
"","193","test_deposit[chromium-4999.99]","src.tests.api","2026-07-14","passed","2026-07-14","TestDeposit","deposit_test","",""
"","777","test_transfer_invalid_amount[webkit-10000.01-\u274c Error: Transfer amount cannot exceed 10000]","src.tests.ui","2026-07-14","passed","2026-07-14","TestTransfer","transfer_ui_test","",""
"","516","test_transfer_between_one_users[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransfer","transfer_test","",""
"","989","test_admin_can_login_with_correct_data[webkit]","src.tests.ui","2026-07-14","passed","2026-07-14","TestLoginUser","login_user_ui_test","",""
"","1165","test_transfer_invalid_amount[firefox-10000.01-\u274c Error: Transfer amount cannot exceed 10000]","src.tests.ui","2026-07-14","passed","2026-07-14","TestTransfer","transfer_ui_test","",""
"","105","test_transfer_with_fraud_check_manual_review[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransferWithFraudCheck","transfer_with_fraud_check_test","",""
"","82","test_create_invalid_user[chromium--I1S6Pb0x@o-USER-username-Username cannot be blank]","src.tests.api","2026-07-14","passed","2026-07-14","TestCreateUser","create_user_test","",""
"","1501","test_update_name_in_the_profile[firefox]","src.tests.ui","2026-07-14","passed","2026-07-14","TestEditProfile","edit_profile_ui_test","",""
"","710","test_transfer_empty_form[webkit]","src.tests.ui","2026-07-14","passed","2026-07-14","TestTransfer","transfer_ui_test","",""
"","908","test_transfer_between_users[chromium]","src.tests.ui","2026-07-14","passed","2026-07-14","TestTransfer","transfer_ui_test","",""
"","796","test_transfer_invalid_amount[chromium-10000.01-\u274c Error: Transfer amount cannot exceed 10000]","src.tests.ui","2026-07-14","passed","2026-07-14","TestTransfer","transfer_ui_test","",""
"","132","test_update_profile_bad_name[chromium-John_Smith]","src.tests.api","2026-07-14","passed","2026-07-14","TestUpdateProfile","update_profile_test","",""
"","1056","test_user_can_create_account[webkit]","src.tests.ui","2026-07-14","passed","2026-07-14","TestCreateAccount","create_account_ui_test","",""
"","719","test_transfer_below_balance[chromium]","src.tests.ui","2026-07-14","passed","2026-07-14","TestTransfer","transfer_ui_test","",""
"","185","test_create_valid_user[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestCreateUser","create_user_test","",""
"","221","test_deposit_incorrect_balance[chromium-5000.1-\u274c Please deposit less or equal to 5000$.]","src.tests.ui","2026-07-14","passed","2026-07-14","TestDeposit","deposit_ui_test","",""
"","683","test_transfer_over_limit[chromium-10000.01]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransfer","transfer_test","",""
