"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","963","test_transfer_invalid_amount[chromium-10000.01-\u274c Error: Transfer amount cannot exceed 10000]","src.tests.ui","2026-07-14","passed","2026-07-14","TestTransfer","transfer_ui_test","",""
"","114","test_transfer_with_fraud_check_invalid_amount[chromium-0-Invalid accounts or amount]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransferWithFraudCheck","transfer_with_fraud_check_test","",""
"","1003","test_transfer_between_users[chromium]","src.tests.ui","2026-07-14","passed","2026-07-14","TestTransfer","transfer_ui_test","",""
"","134","test_create_account[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestCreateAccount","create_account_test","",""
"","1034","test_transfer_between_users[firefox]","src.tests.ui","2026-07-14","passed","2026-07-14","TestTransfer","transfer_ui_test","",""
"","883","test_transfer_below_balance[firefox]","src.tests.ui","2026-07-14","passed","2026-07-14","TestTransfer","transfer_ui_test","",""
"","101","test_deposit_incorrect_balance[chromium-5000.1-Deposit amount exceeds the 5000 limit]","src.tests.api","2026-07-14","passed","2026-07-14","TestDeposit","deposit_test","",""
"","95","test_deposit_non_exist_id[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestDeposit","deposit_test","",""
"","734","test_transfer_between_users[chromium-9999.99]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransfer","transfer_test","",""
"","635","test_user_can_deposit[webkit]","src.tests.ui","2026-07-14","passed","2026-07-14","TestDeposit","deposit_ui_test","",""
"","553","test_deposit_another_user_id[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestDeposit","deposit_test","",""
"","156","test_update_profile_bad_name[chromium-]","src.tests.api","2026-07-14","passed","2026-07-14","TestUpdateProfile","update_profile_test","",""
"","638","test_transfer_below_balance[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransfer","transfer_test","",""
"","1008","test_transfer_invalid_amount[firefox--1-\u274c Error: Invalid transfer: insufficient funds or invalid accounts]","src.tests.ui","2026-07-14","passed","2026-07-14","TestTransfer","transfer_ui_test","",""
"","1018","test_transfer_invalid_amount[webkit-10000.01-\u274c Error: Transfer amount cannot exceed 10000]","src.tests.ui","2026-07-14","passed","2026-07-14","TestTransfer","transfer_ui_test","",""
"","1166","test_admin_can_login_with_correct_data[webkit]","src.tests.ui","2026-07-14","passed","2026-07-14","TestLoginUser","login_user_ui_test","",""
"","798","test_transfer_over_limit[chromium-10000.01]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransfer","transfer_test","",""
"","585","test_transfer_between_one_users[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransfer","transfer_test","",""
"","113","test_transfer_with_fraud_check_invalid_amount[chromium--0.01-Invalid accounts or amount]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransferWithFraudCheck","transfer_with_fraud_check_test","",""
"","123","test_transfer_with_fraud_check_manual_review[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransferWithFraudCheck","transfer_with_fraud_check_test","",""
"","834","test_transfer_empty_form[webkit]","src.tests.ui","2026-07-14","passed","2026-07-14","TestTransfer","transfer_ui_test","",""
"","260","test_admin_cannot_create_user_with_invalid_data[firefox-new_user_request0]","src.tests.ui","2026-07-14","passed","2026-07-14","TestCreateUser","create_user_ui_test","",""
"","81","test_create_invalid_user[chromium-wFvmnQGMbAtNVRSi-3Owb3$Rl8I-USER-username-Username must be between 3 and 15 characters]","src.tests.api","2026-07-14","passed","2026-07-14","TestCreateUser","create_user_test","",""
"","1051","test_transfer_between_users[webkit]","src.tests.ui","2026-07-14","passed","2026-07-14","TestTransfer","transfer_ui_test","",""
"","524","test_deposit_incorrect_balance[firefox-5000.1-\u274c Please deposit less or equal to 5000$.]","src.tests.ui","2026-07-14","passed","2026-07-14","TestDeposit","deposit_ui_test","",""
"","154","test_update_profile_bad_name[chromium-1John Smith]","src.tests.api","2026-07-14","passed","2026-07-14","TestUpdateProfile","update_profile_test","",""
"","809","test_transfer_below_balance[chromium]","src.tests.ui","2026-07-14","passed","2026-07-14","TestTransfer","transfer_ui_test","",""
"","477","test_user_can_create_account[firefox]","src.tests.ui","2026-07-14","passed","2026-07-14","TestCreateAccount","create_account_ui_test","",""
"","152","test_login_admin_user[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestLoginUser","login_user_test","",""
"","94","test_deposit_incorrect_balance[chromium-5001-Deposit amount exceeds the 5000 limit]","src.tests.api","2026-07-14","passed","2026-07-14","TestDeposit","deposit_test","",""
"","115","test_transfer_with_fraud_check_invalid_amount[chromium-10000.1-Transfer amount cannot exceed 10000]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransferWithFraudCheck","transfer_with_fraud_check_test","",""
"","308","test_deposit_incorrect_balance[webkit-5000.1-\u274c Please deposit less or equal to 5000$.]","src.tests.ui","2026-07-14","passed","2026-07-14","TestDeposit","deposit_ui_test","",""
"","323","test_deposit_incorrect_balance[firefox--1-\u274c Please enter a valid amount.]","src.tests.ui","2026-07-14","passed","2026-07-14","TestDeposit","deposit_ui_test","",""
"","112","test_transfer_with_fraud_check_insufficient_funds[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransferWithFraudCheck","transfer_with_fraud_check_test","",""
"","714","test_transfer_between_users[chromium-0.01]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransfer","transfer_test","",""
"","96","test_deposit_incorrect_balance[chromium-0-Invalid account or amount]","src.tests.api","2026-07-14","passed","2026-07-14","TestDeposit","deposit_test","",""
"","116","test_account_not_selected_deposit[chromium]","src.tests.ui","2026-07-14","passed","2026-07-14","TestDeposit","deposit_ui_test","",""
"","158","test_create_valid_user[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestCreateUser","create_user_test","",""
"","1415","test_update_name_in_the_profile[chromium]","src.tests.ui","2026-07-14","passed","2026-07-14","TestEditProfile","edit_profile_ui_test","",""
"","256","test_deposit_incorrect_balance[chromium-5000.1-\u274c Please deposit less or equal to 5000$.]","src.tests.ui","2026-07-14","passed","2026-07-14","TestDeposit","deposit_ui_test","",""
"","148","test_transfer_with_fraud_check[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransferWithFraudCheck","transfer_with_fraud_check_test","",""
"","1318","test_user_can_create_account[webkit]","src.tests.ui","2026-07-14","passed","2026-07-14","TestCreateAccount","create_account_ui_test","",""
"","1492","test_update_profile_bad_name[chromium]","src.tests.ui","2026-07-14","passed","2026-07-14","TestEditProfile","edit_profile_ui_test","",""
"","190","test_admin_cannot_create_user_with_invalid_data[chromium-new_user_request0]","src.tests.ui","2026-07-14","passed","2026-07-14","TestCreateUser","create_user_ui_test","",""
"","155","test_update_profile_bad_name[chromium-John Smith.]","src.tests.api","2026-07-14","passed","2026-07-14","TestUpdateProfile","update_profile_test","",""
"","157","test_login_user[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestLoginUser","login_user_test","",""
"","212","test_deposit[chromium-4999.99]","src.tests.api","2026-07-14","passed","2026-07-14","TestDeposit","deposit_test","",""
"","80","test_create_invalid_user[chromium-@XhZLj-JvE!eZm295-USER-username-Username must contain only letters, digits, dashes, underscores, and dots]","src.tests.api","2026-07-14","passed","2026-07-14","TestCreateUser","create_user_test","",""
"","1760","test_update_name_in_the_profile[webkit]","src.tests.ui","2026-07-14","passed","2026-07-14","TestEditProfile","edit_profile_ui_test","",""
"","576","test_admin_can_create_user[firefox]","src.tests.ui","2026-07-14","passed","2026-07-14","TestCreateUser","create_user_ui_test","",""
"","93","test_deposit_incorrect_balance[chromium--1-Invalid account or amount]","src.tests.api","2026-07-14","passed","2026-07-14","TestDeposit","deposit_test","",""
"","348","test_admin_cannot_create_user_with_invalid_data[webkit-new_user_request0]","src.tests.ui","2026-07-14","passed","2026-07-14","TestCreateUser","create_user_ui_test","",""
"","977","test_transfer_invalid_amount[firefox-10000.01-\u274c Error: Transfer amount cannot exceed 10000]","src.tests.ui","2026-07-14","passed","2026-07-14","TestTransfer","transfer_ui_test","",""
"","193","test_account_not_selected_deposit[webkit]","src.tests.ui","2026-07-14","passed","2026-07-14","TestDeposit","deposit_ui_test","",""
"","598","test_user_can_deposit[firefox]","src.tests.ui","2026-07-14","passed","2026-07-14","TestDeposit","deposit_ui_test","",""
"","113","test_transfer_with_fraud_check_user_has_no_access_to_other_user_account[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransferWithFraudCheck","transfer_with_fraud_check_test","",""
"","126","test_transfer_with_fraud_check_verification_required[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransferWithFraudCheck","transfer_with_fraud_check_test","",""
"","175","test_deposit[chromium-0.01]","src.tests.api","2026-07-14","passed","2026-07-14","TestDeposit","deposit_test","",""
"","75","test_update_name_in_the_profile[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestUpdateProfile","update_profile_test","",""
"","400","test_transfer_empty_form[chromium]","src.tests.ui","2026-07-14","passed","2026-07-14","TestTransfer","transfer_ui_test","",""
"","540","test_user_can_deposit[chromium]","src.tests.ui","2026-07-14","passed","2026-07-14","TestDeposit","deposit_ui_test","",""
"","639","test_transfer_below_minimum[chromium]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransfer","transfer_test","",""
"","931","test_transfer_invalid_amount[chromium--1-\u274c Error: Invalid transfer: insufficient funds or invalid accounts]","src.tests.ui","2026-07-14","passed","2026-07-14","TestTransfer","transfer_ui_test","",""
"","775","test_transfer_over_limit[chromium-10001]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransfer","transfer_test","",""
"","515","test_admin_can_create_user[chromium]","src.tests.ui","2026-07-14","passed","2026-07-14","TestCreateUser","create_user_ui_test","",""
"","706","test_transfer_between_users[chromium-1656.48]","src.tests.api","2026-07-14","passed","2026-07-14","TestTransfer","transfer_test","",""
"","332","test_deposit_incorrect_balance[webkit--1-\u274c Please enter a valid amount.]","src.tests.ui","2026-07-14","passed","2026-07-14","TestDeposit","deposit_ui_test","",""
"","893","test_admin_can_create_user[webkit]","src.tests.ui","2026-07-14","passed","2026-07-14","TestCreateUser","create_user_ui_test","",""
"","154","test_update_profile_bad_name[chromium-John_Smith]","src.tests.api","2026-07-14","passed","2026-07-14","TestUpdateProfile","update_profile_test","",""
"","1589","test_update_profile_bad_name[firefox]","src.tests.ui","2026-07-14","passed","2026-07-14","TestEditProfile","edit_profile_ui_test","",""
