"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","472","test_account_not_selected_deposit[firefox]","src.tests.ui","2026-07-15","passed","2026-07-15","TestDeposit","deposit_ui_test","",""
"","1594","test_update_name_in_the_profile[webkit]","src.tests.ui","2026-07-15","passed","2026-07-15","TestEditProfile","edit_profile_ui_test","",""
"","1445","test_update_name_in_the_profile[chromium]","src.tests.ui","2026-07-15","passed","2026-07-15","TestEditProfile","edit_profile_ui_test","",""
"","104","test_deposit_incorrect_balance[chromium-0-Invalid account or amount]","src.tests.api","2026-07-15","passed","2026-07-15","TestDeposit","deposit_test","",""
"","172","test_update_profile_bad_name[chromium-John_Smith]","src.tests.api","2026-07-15","passed","2026-07-15","TestUpdateProfile","update_profile_test","",""
"","93","test_create_invalid_user[chromium-@hGxGITqxT-BA3@3cSbo8-USER-username-Username must contain only letters, digits, dashes, underscores, and dots]","src.tests.api","2026-07-15","passed","2026-07-15","TestCreateUser","create_user_test","",""
"","1662","test_user_can_login_with_correct_data[webkit]","src.tests.ui","2026-07-15","passed","2026-07-15","TestLoginUser","login_user_ui_test","",""
"","424","test_admin_cannot_create_user_with_invalid_data[webkit-new_user_request0]","src.tests.ui","2026-07-15","passed","2026-07-15","TestCreateUser","create_user_ui_test","",""
"","691","test_transfer_below_minimum[chromium]","src.tests.api","2026-07-15","passed","2026-07-15","TestTransfer","transfer_test","",""
"","292","test_admin_cannot_create_user_with_invalid_data[firefox-new_user_request0]","src.tests.ui","2026-07-15","passed","2026-07-15","TestCreateUser","create_user_ui_test","",""
"","176","test_create_valid_user[chromium]","src.tests.api","2026-07-15","passed","2026-07-15","TestCreateUser","create_user_test","",""
"","1120","test_transfer_below_balance[firefox]","src.tests.ui","2026-07-15","passed","2026-07-15","TestTransfer","transfer_ui_test","",""
"","130","test_transfer_with_fraud_check_manual_review[chromium]","src.tests.api","2026-07-15","passed","2026-07-15","TestTransferWithFraudCheck","transfer_with_fraud_check_test","",""
"","639","test_admin_can_create_user[firefox]","src.tests.ui","2026-07-15","passed","2026-07-15","TestCreateUser","create_user_ui_test","",""
"","879","test_transfer_below_balance[webkit]","src.tests.ui","2026-07-15","passed","2026-07-15","TestTransfer","transfer_ui_test","",""
"","934","test_transfer_invalid_amount[chromium--1-\u274c Error: Invalid transfer: insufficient funds or invalid accounts]","src.tests.ui","2026-07-15","passed","2026-07-15","TestTransfer","transfer_ui_test","",""
"","381","test_transfer_empty_form[webkit]","src.tests.ui","2026-07-15","passed","2026-07-15","TestTransfer","transfer_ui_test","",""
"","124","test_transfer_with_fraud_check_invalid_amount[chromium--0.01-Invalid accounts or amount]","src.tests.api","2026-07-15","passed","2026-07-15","TestTransferWithFraudCheck","transfer_with_fraud_check_test","",""
"","197","test_deposit[chromium-0.01]","src.tests.api","2026-07-15","passed","2026-07-15","TestDeposit","deposit_test","",""
"","128","test_transfer_with_fraud_check_invalid_amount[chromium-0-Invalid accounts or amount]","src.tests.api","2026-07-15","passed","2026-07-15","TestTransferWithFraudCheck","transfer_with_fraud_check_test","",""
"","1192","test_transfer_between_users[webkit]","src.tests.ui","2026-07-15","passed","2026-07-15","TestTransfer","transfer_ui_test","",""
"","1197","test_transfer_invalid_amount[firefox-10000.01-\u274c Error: Transfer amount cannot exceed 10000]","src.tests.ui","2026-07-15","passed","2026-07-15","TestTransfer","transfer_ui_test","",""
"","148","test_create_account[chromium]","src.tests.api","2026-07-15","passed","2026-07-15","TestCreateAccount","create_account_test","",""
"","523","test_user_can_deposit[chromium]","src.tests.ui","2026-07-15","passed","2026-07-15","TestDeposit","deposit_ui_test","",""
"","612","test_deposit_another_user_id[chromium]","src.tests.api","2026-07-15","passed","2026-07-15","TestDeposit","deposit_test","",""
"","595","test_deposit_incorrect_balance[firefox--1-\u274c Please enter a valid amount.]","src.tests.ui","2026-07-15","passed","2026-07-15","TestDeposit","deposit_ui_test","",""
"","971","test_transfer_invalid_amount[webkit--1-\u274c Error: Invalid transfer: insufficient funds or invalid accounts]","src.tests.ui","2026-07-15","passed","2026-07-15","TestTransfer","transfer_ui_test","",""
"","171","test_update_profile_bad_name[chromium-JohnSmith]","src.tests.api","2026-07-15","passed","2026-07-15","TestUpdateProfile","update_profile_test","",""
"","1552","test_update_name_in_the_profile[firefox]","src.tests.ui","2026-07-15","passed","2026-07-15","TestEditProfile","edit_profile_ui_test","",""
"","512","test_user_can_create_account[firefox]","src.tests.ui","2026-07-15","passed","2026-07-15","TestCreateAccount","create_account_ui_test","",""
"","250","test_account_not_selected_deposit[webkit]","src.tests.ui","2026-07-15","passed","2026-07-15","TestDeposit","deposit_ui_test","",""
"","675","test_user_can_deposit[firefox]","src.tests.ui","2026-07-15","passed","2026-07-15","TestDeposit","deposit_ui_test","",""
"","125","test_transfer_with_fraud_check_insufficient_funds[chromium]","src.tests.api","2026-07-15","passed","2026-07-15","TestTransferWithFraudCheck","transfer_with_fraud_check_test","",""
"","2032","test_user_can_create_account[webkit]","src.tests.ui","2026-07-15","passed","2026-07-15","TestCreateAccount","create_account_ui_test","",""
